corpID	docID	sentNo	paragNo	aPos	ID	text	tokenFragment_start	tokenFragment_end	charSegment_start	charSegment_end	babelSynsetID	DBpediaURL	BabelNetURL	score	coherenceScore	globalScore	source
185	23574	3	3	0	4099204	QN : Has China provided Iran with decontamination materials ?	3	3	9	13	bn:00016756n	http://dbpedia.org/resource/Cathay	http://babelnet.org/rdf/s00016756n	1.0	1.0	0.49315068	BABELFY
185	23574	3	3	0	4099204	QN : Has China provided Iran with decontamination materials ?	4	4	15	22	bn:00084692v		http://babelnet.org/rdf/s00084692v	0.0	0.0	0.0	MCS
185	23574	3	3	0	4099204	QN : Has China provided Iran with decontamination materials ?	5	5	24	27	bn:00047447n	http://dbpedia.org/resource/Iran	http://babelnet.org/rdf/s00047447n	1.0	0.75	0.24657534	BABELFY
185	23574	3	3	0	4099204	QN : Has China provided Iran with decontamination materials ?	7	7	34	48	bn:15881361n	http://dbpedia.org/resource/Decontamination	http://babelnet.org/rdf/s15881361n	1.0	0.25	0.01369863	BABELFY
185	23574	3	3	0	4099204	QN : Has China provided Iran with decontamination materials ?	8	8	50	58	bn:00053802n		http://babelnet.org/rdf/s00053802n	0.0	0.0	0.0	MCS
185	23574	1	4	0	4098193	ID:lcch_0004 .	0	0	0	1	bn:00037612n	http://dbpedia.org/resource/Mush_Records	http://babelnet.org/rdf/s00037612n	0.0	0.0	0.0	MCS
185	23574	2	4	0	4098194	Iran continues to deny any allegations that it is actively pursuing an offensive CW program .	1	1	5	13	bn:00085716v		http://babelnet.org/rdf/s00085716v	0.0	0.0	0.0	MCS
185	23574	2	4	0	4098194	Iran continues to deny any allegations that it is actively pursuing an offensive CW program .	3	3	18	21	bn:00086591v		http://babelnet.org/rdf/s00086591v	0.0	0.0	0.0	MCS
185	23574	2	4	0	4098194	Iran continues to deny any allegations that it is actively pursuing an offensive CW program .	5	5	27	37	bn:00002812n	http://dbpedia.org/resource/Allegation	http://babelnet.org/rdf/s00002812n	0.0	0.0	0.0	MCS
185	23574	2	4	0	4098194	Iran continues to deny any allegations that it is actively pursuing an offensive CW program .	9	9	50	57	bn:00114116r		http://babelnet.org/rdf/s00114116r	1.0	0.14285715	0.022222223	BABELFY
185	23574	2	4	0	4098194	Iran continues to deny any allegations that it is actively pursuing an offensive CW program .	10	10	59	66	bn:00088433v		http://babelnet.org/rdf/s00088433v	0.0	0.0	0.0	MCS
185	23574	2	4	0	4098194	Iran continues to deny any allegations that it is actively pursuing an offensive CW program .	12	12	71	79	bn:00107765a		http://babelnet.org/rdf/s00107765a	1.0	0.14285715	0.022222223	BABELFY
185	23574	2	4	0	4098194	Iran continues to deny any allegations that it is actively pursuing an offensive CW program .	14	14	84	90	bn:00064646n		http://babelnet.org/rdf/s00064646n	0.0	0.0	0.0	MCS
185	23574	3	4	0	4098195	In 1996 , it held the first regional seminar on the national implementation of the CWC in Tehran so that government authorities could familiarize themselves with their duties and obligations under the treaty .	4	4	13	16	bn:00089384v		http://babelnet.org/rdf/s00089384v	0.0	0.0	0.0	MCS
185	23574	3	4	0	4098195	In 1996 , it held the first regional seminar on the national implementation of the CWC in Tehran so that government authorities could familiarize themselves with their duties and obligations under the treaty .	7	7	28	35	bn:00109623a		http://babelnet.org/rdf/s00109623a	0.0	0.0	0.0	MCS
185	23574	3	4	0	4098195	In 1996 , it held the first regional seminar on the national implementation of the CWC in Tehran so that government authorities could familiarize themselves with their duties and obligations under the treaty .	8	8	37	43	bn:00070436n		http://babelnet.org/rdf/s00070436n	1.0	0.33333334	0.014173228	BABELFY
185	23574	3	4	0	4098195	In 1996 , it held the first regional seminar on the national implementation of the CWC in Tehran so that government authorities could familiarize themselves with their duties and obligations under the treaty .	11	11	52	59	bn:00107136a		http://babelnet.org/rdf/s00107136a	0.0	0.0	0.0	MCS
185	23574	3	4	0	4098195	In 1996 , it held the first regional seminar on the national implementation of the CWC in Tehran so that government authorities could familiarize themselves with their duties and obligations under the treaty .	12	12	61	74	bn:00016287n	http://dbpedia.org/resource/Implementation	http://babelnet.org/rdf/s00016287n	0.8	0.22222222	0.0062992126	BABELFY
185	23574	3	4	0	4098195	In 1996 , it held the first regional seminar on the national implementation of the CWC in Tehran so that government authorities could familiarize themselves with their duties and obligations under the treaty .	20	20	105	114	bn:00007299n	http://dbpedia.org/resource/Regime	http://babelnet.org/rdf/s00007299n	0.0	0.0	0.0	MCS
185	23574	3	4	0	4098195	In 1996 , it held the first regional seminar on the national implementation of the CWC in Tehran so that government authorities could familiarize themselves with their duties and obligations under the treaty .	20	21	105	126	bn:00001961n	http://dbpedia.org/resource/Government_agency	http://babelnet.org/rdf/s00001961n	0.94736844	0.6666667	0.11338583	BABELFY
185	23574	3	4	0	4098195	In 1996 , it held the first regional seminar on the national implementation of the CWC in Tehran so that government authorities could familiarize themselves with their duties and obligations under the treaty .	21	21	116	126	bn:00007293n	http://dbpedia.org/resource/Authorization	http://babelnet.org/rdf/s00007293n	0.0	0.0	0.0	MCS
185	23574	3	4	0	4098195	In 1996 , it held the first regional seminar on the national implementation of the CWC in Tehran so that government authorities could familiarize themselves with their duties and obligations under the treaty .	23	23	134	144	bn:00082274v		http://babelnet.org/rdf/s00082274v	0.0	0.0	0.0	MCS
185	23574	3	4	0	4098195	In 1996 , it held the first regional seminar on the national implementation of the CWC in Tehran so that government authorities could familiarize themselves with their duties and obligations under the treaty .	27	27	168	173	bn:00029239n	http://dbpedia.org/resource/Obligation	http://babelnet.org/rdf/s00029239n	0.8196721	0.5555556	0.07874016	BABELFY
185	23574	3	4	0	4098195	In 1996 , it held the first regional seminar on the national implementation of the CWC in Tehran so that government authorities could familiarize themselves with their duties and obligations under the treaty .	29	29	179	189	bn:00029239n	http://dbpedia.org/resource/Obligation	http://babelnet.org/rdf/s00029239n	0.0	0.0	0.0	MCS
185	23574	3	4	0	4098195	In 1996 , it held the first regional seminar on the national implementation of the CWC in Tehran so that government authorities could familiarize themselves with their duties and obligations under the treaty .	32	32	201	206	bn:00000728n	http://dbpedia.org/resource/Pact	http://babelnet.org/rdf/s00000728n	1.0	0.5555556	0.05511811	BABELFY
185	23574	4	4	0	4098196	QN : Has Iran denied developing CW ?	3	3	9	12	bn:00047447n	http://dbpedia.org/resource/Iran	http://babelnet.org/rdf/s00047447n	1.0	1.0	0.6666667	BABELFY
185	23574	4	4	0	4098196	QN : Has Iran denied developing CW ?	4	4	14	19	bn:00086591v		http://babelnet.org/rdf/s00086591v	0.0	0.0	0.0	MCS
185	23574	4	4	0	4098196	QN : Has Iran denied developing CW ?	5	5	21	30	bn:00086733v		http://babelnet.org/rdf/s00086733v	0.0	0.0	0.0	MCS
185	23574	1	5	0	4099205	ID:lcch_0005 .	0	0	0	1	bn:00037612n	http://dbpedia.org/resource/Mush_Records	http://babelnet.org/rdf/s00037612n	0.0	0.0	0.0	MCS
185	23574	2	5	0	4099206	Being one of the few countries in the world that has experienced chemical warfare ( CW ) on the battlefield , Iran ratified the Chemical Weapons Convention in 1997 .	5	5	21	29	bn:00023236n	http://dbpedia.org/resource/State_(polity)	http://babelnet.org/rdf/s00023236n	0.7194657	0.9285714	0.19904964	BABELFY
185	23574	2	5	0	4099206	Being one of the few countries in the world that has experienced chemical warfare ( CW ) on the battlefield , Iran ratified the Chemical Weapons Convention in 1997 .	8	8	38	42	bn:00022991n	http://dbpedia.org/resource/Macrocosm_and_microcosm	http://babelnet.org/rdf/s00022991n	0.0	0.0	0.0	MCS
185	23574	2	5	0	4099206	Being one of the few countries in the world that has experienced chemical warfare ( CW ) on the battlefield , Iran ratified the Chemical Weapons Convention in 1997 .	11	11	53	63	bn:00087862v		http://babelnet.org/rdf/s00087862v	1.0	0.14285715	0.0031678986	BABELFY
185	23574	2	5	0	4099206	Being one of the few countries in the world that has experienced chemical warfare ( CW ) on the battlefield , Iran ratified the Chemical Weapons Convention in 1997 .	12	12	65	72	bn:00018096n	http://dbpedia.org/resource/Chemical_substance	http://babelnet.org/rdf/s00018096n	0.0	0.0	0.0	MCS
185	23574	2	5	0	4099206	Being one of the few countries in the world that has experienced chemical warfare ( CW ) on the battlefield , Iran ratified the Chemical Weapons Convention in 1997 .	12	13	65	80	bn:00018117n	http://dbpedia.org/resource/Chemical_warfare	http://babelnet.org/rdf/s00018117n	1.0	0.5714286	0.050686378	BABELFY
185	23574	2	5	0	4099206	Being one of the few countries in the world that has experienced chemical warfare ( CW ) on the battlefield , Iran ratified the Chemical Weapons Convention in 1997 .	13	13	74	80	bn:00080439n	http://dbpedia.org/resource/Warfare	http://babelnet.org/rdf/s00080439n	0.94052047	0.78571427	0.13357973	BABELFY
185	23574	2	5	0	4099206	Being one of the few countries in the world that has experienced chemical warfare ( CW ) on the battlefield , Iran ratified the Chemical Weapons Convention in 1997 .	19	19	96	106	bn:00009183n		http://babelnet.org/rdf/s00009183n	0.0	0.0	0.0	MCS
185	23574	2	5	0	4099206	Being one of the few countries in the world that has experienced chemical warfare ( CW ) on the battlefield , Iran ratified the Chemical Weapons Convention in 1997 .	21	21	110	113	bn:00047447n	http://dbpedia.org/resource/Iran	http://babelnet.org/rdf/s00047447n	0.98671097	0.78571427	0.15681098	BABELFY
185	23574	2	5	0	4099206	Being one of the few countries in the world that has experienced chemical warfare ( CW ) on the battlefield , Iran ratified the Chemical Weapons Convention in 1997 .	22	22	115	122	bn:00092379v		http://babelnet.org/rdf/s00092379v	1.0	0.071428575	5.279831E-4	BABELFY
185	23574	2	5	0	4099206	Being one of the few countries in the world that has experienced chemical warfare ( CW ) on the battlefield , Iran ratified the Chemical Weapons Convention in 1997 .	24	24	128	135	bn:00018096n	http://dbpedia.org/resource/Chemical_substance	http://babelnet.org/rdf/s00018096n	0.0	0.0	0.0	MCS
185	23574	2	5	0	4099206	Being one of the few countries in the world that has experienced chemical warfare ( CW ) on the battlefield , Iran ratified the Chemical Weapons Convention in 1997 .	24	25	128	143	bn:00018125n	http://dbpedia.org/resource/Chemical_weapon	http://babelnet.org/rdf/s00018125n	1.0	0.5714286	0.054910243	BABELFY
185	23574	2	5	0	4099206	Being one of the few countries in the world that has experienced chemical warfare ( CW ) on the battlefield , Iran ratified the Chemical Weapons Convention in 1997 .	24	26	128	154	bn:00018126n	http://dbpedia.org/resource/Chemical_Weapons_Convention	http://babelnet.org/rdf/s00018126n	1.0	0.5	0.0406547	BABELFY
185	23574	2	5	0	4099206	Being one of the few countries in the world that has experienced chemical warfare ( CW ) on the battlefield , Iran ratified the Chemical Weapons Convention in 1997 .	25	25	137	143	bn:00005704n	http://dbpedia.org/resource/Weapon	http://babelnet.org/rdf/s00005704n	0.989899	0.5	0.051742345	BABELFY
185	23574	2	5	0	4099206	Being one of the few countries in the world that has experienced chemical warfare ( CW ) on the battlefield , Iran ratified the Chemical Weapons Convention in 1997 .	26	26	145	154	bn:00022335n	http://dbpedia.org/resource/Convention_(norm)	http://babelnet.org/rdf/s00022335n	0.85714287	0.2857143	0.0126715945	BABELFY
185	23574	3	5	0	4099207	QN : Is Iran a signatory to the Chemical Weapons Convention ( CWC ) ?	3	3	8	11	bn:00047447n	http://dbpedia.org/resource/Iran	http://babelnet.org/rdf/s00047447n	1.0	1.0	0.33898306	BABELFY
185	23574	3	5	0	4099207	QN : Is Iran a signatory to the Chemical Weapons Convention ( CWC ) ?	5	5	15	23	bn:13703524a		http://babelnet.org/rdf/s13703524a	0.0	0.0	0.0	MCS
185	23574	3	5	0	4099207	QN : Is Iran a signatory to the Chemical Weapons Convention ( CWC ) ?	8	8	32	39	bn:00018096n	http://dbpedia.org/resource/Chemical_substance	http://babelnet.org/rdf/s00018096n	0.8	0.4	0.033898305	BABELFY
185	23574	3	5	0	4099207	QN : Is Iran a signatory to the Chemical Weapons Convention ( CWC ) ?	8	9	32	47	bn:00018125n	http://dbpedia.org/resource/Chemical_weapon	http://babelnet.org/rdf/s00018125n	1.0	0.8	0.23728813	BABELFY
185	23574	3	5	0	4099207	QN : Is Iran a signatory to the Chemical Weapons Convention ( CWC ) ?	8	10	32	58	bn:00018126n	http://dbpedia.org/resource/Chemical_Weapons_Convention	http://babelnet.org/rdf/s00018126n	1.0	0.8	0.20338982	BABELFY
185	23574	3	5	0	4099207	QN : Is Iran a signatory to the Chemical Weapons Convention ( CWC ) ?	9	9	41	47	bn:00005704n	http://dbpedia.org/resource/Weapon	http://babelnet.org/rdf/s00005704n	1.0	0.6	0.12711865	BABELFY
185	23574	3	5	0	4099207	QN : Is Iran a signatory to the Chemical Weapons Convention ( CWC ) ?	10	10	49	58	bn:00022335n	http://dbpedia.org/resource/Convention_(norm)	http://babelnet.org/rdf/s00022335n	1.0	0.4	0.050847456	BABELFY
185	23574	1	6	0	4098199	ID:lcch_0006a .	0	0	0	1	bn:00037612n	http://dbpedia.org/resource/Mush_Records	http://babelnet.org/rdf/s00037612n	0.0	0.0	0.0	MCS
185	23574	2	6	0	4098200	Desperate for hard currency to prop up its sickly regime , North Korea has demanded $1 billion a year from America to end its destabilising missile sales to countries such as Iran , Syria , Libya , Egypt and Pakistan .	0	0	0	8	bn:00026583n		http://babelnet.org/rdf/s00026583n	0.0	0.0	0.0	MCS
185	23574	2	6	0	4098200	Desperate for hard currency to prop up its sickly regime , North Korea has demanded $1 billion a year from America to end its destabilising missile sales to countries such as Iran , Syria , Libya , Egypt and Pakistan .	2	2	14	17	bn:00101358a		http://babelnet.org/rdf/s00101358a	0.0	0.0	0.0	MCS
185	23574	2	6	0	4098200	Desperate for hard currency to prop up its sickly regime , North Korea has demanded $1 billion a year from America to end its destabilising missile sales to countries such as Iran , Syria , Libya , Egypt and Pakistan .	2	3	14	26	bn:00042933n	http://dbpedia.org/resource/Hard_currency	http://babelnet.org/rdf/s00042933n	0.0	0.0	0.0	MCS
185	23574	2	6	0	4098200	Desperate for hard currency to prop up its sickly regime , North Korea has demanded $1 billion a year from America to end its destabilising missile sales to countries such as Iran , Syria , Libya , Egypt and Pakistan .	3	3	19	26	bn:00024507n	http://dbpedia.org/resource/Currency	http://babelnet.org/rdf/s00024507n	0.9097473	0.5714286	0.031015385	BABELFY
185	23574	2	6	0	4098200	Desperate for hard currency to prop up its sickly regime , North Korea has demanded $1 billion a year from America to end its destabilising missile sales to countries such as Iran , Syria , Libya , Egypt and Pakistan .	5	5	31	34	bn:00092077v		http://babelnet.org/rdf/s00092077v	0.0	0.0	0.0	MCS
